balloonsize,beacons,day,detected_burst.burst_ft,detected_burst.burst_m,detected_burst.detected,flight,flighttime,flighttime_secs,h2fill,landing_location.altitude_ft,landing_location.altitude_m,landing_location.distance_from_launch_km,landing_location.distance_from_launch_mi,landing_location.latitude,landing_location.longitude,launch_location.altitude_ft,launch_location.altitude_m,launch_location.latitude,launch_location.longitude,liftfactor,maxaltitude_ft,maxaltitude_m,numpoints,parachute.description,parachute.size_ft,parachute.size_m,parachute.weight_kg,parachute.weight_lb,range_distance_traveled_km,range_distance_traveled_mi,reynolds_transitions,weights.balloon_kg,weights.balloon_lb,weights.client_kg,weights.client_lb,weights.eoss_kg,weights.eoss_lb,weights.gross_kg,weights.gross_lb,weights.necklift_kg,weights.necklift_lb,weights.neckload_kg,weights.neckload_lb,weights.parachute_kg,weights.parachute_lb
1500gm,"[""KC0D-1"",""K0SCC-14""]",2020-11-07,0.0,0.0,false,EOSS-305,2hrs 5mins 33secs,7533.0,268,4402.0,1341.73,122.34,76.02,41.011516666666665,-103.06078333333333,4581.0,1396.29,40.22571666666667,-104.07691666666668,1.28,89651.0,27325.62,435,Rocketman,12.0,3.66,0.52,1.15,122.34,76.02,"[{""altitude_ft"":40592.0,""altitude_m"":12372.44,""transition"":""high_to_low""}]",1.5,3.31,3.57,7.86,1.46,3.21,7.04,15.52,7.52,16.57,5.54,12.22,0.52,1.15
