flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-300,KC0D-1,2020-07-11T08:20:46.928,2020-07-11T14:20:45.000,7076.0,2156.76,1022.0,150.0,ascending,true,/142045h4038.48N/10423.25WO118/007!W89!/A=007076 408T7959P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,N6BA-10:/142045h4038.48N/10423.25WO118/007!W89!/A=007076 408T7959P EOSS BALLOON",118.0,8.0,12.9,40.641466666666666,-104.38765000000001,0.54,0.87,105.44,40.8,313.95,79590.0,0.79,0.00171362,0.88316219,0.00002667,-0.00001833,17.03333333,5.19166667,high Re,0.01,12.810606,0.061875,5.966854,0.091944,0.707697,-0.564202,15.385772,0.003044,3.904652,0.018859,1.818706,0.028024,0.707654,-0.564338,5.293925,""
EOSS-300,AE0SS-13,2020-07-11T08:21:12.472,2020-07-11T14:21:11.000,7366.0,2245.16,932.0,176.0,ascending,true,/142111h4038.46N/10423.21WO178/002EOSS Baloon/A=007366!W17!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142111h4038.46N/10423.21WO178/002EOSS Baloon/A=007366!W17!",178.0,2.0,3.2,40.641016666666665,-104.38695,0.56,0.9,,,,,,,,0.00002722,-0.00001667,15.53333333,4.73466667,high Re,-0.05,13.0375,0.051705,5.743209,0.093521,0.434571,-1.08751,14.910877,-0.015233,3.973819,0.01576,1.750544,0.028504,0.434635,-1.087321,4.931464,""
EOSS-300,KC0D-1,2020-07-11T08:21:16.932,2020-07-11T14:21:15.000,7529.0,2294.84,906.0,180.0,ascending,true,/142115h4038.46N/10423.20WO112/006!W18!/A=007529 405T7833P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142115h4038.46N/10423.20WO112/006!W18!/A=007529 405T7833P EOSS BALLOON",112.0,7.0,11.3,40.641016666666665,-104.38680000000001,0.55,0.89,104.9,40.5,313.65,78330.0,0.77,0.0016881,0.87001208,0.00002833,-0.000015,15.1,4.60266667,high Re,-0.014444,13.196154,0.046192,5.528379,0.09119,0.344377,-0.664941,14.730694,-0.0044,4.022192,0.01408,1.685068,0.027793,0.344481,-0.664916,4.581269,""
EOSS-300,KC0D-3,2020-07-11T08:21:19.194,2020-07-11T14:21:15.000,7476.0,2278.68,951.0,180.0,ascending,true,/142115h4038.46N/10423.20WO103/006/A=007476 219T7813P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142115h4038.46N/10423.20WO103/006/A=007476 219T7813P EOSS QUAL PAYLOAD",103.0,7.0,11.3,40.641,-104.38666666666667,0.55,0.89,71.42,21.9,295.05,78130.0,0.77,0.00178994,0.92249635,0.00002778,-0.00001667,15.85,4.831,high Re,0.0125,13.385714,0.0436,5.358641,0.087806,0.459871,-0.35419,14.781792,0.003806,4.079964,0.013289,1.633328,0.026762,0.459819,-0.354346,4.696427,""
EOSS-300,AE0SS-13,2020-07-11T08:21:42.385,2020-07-11T14:21:41.000,7780.0,2371.34,828.0,206.0,ascending,true,/142141h4038.43N/10423.16WO149/004EOSS Baloon/A=007780!W19!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142141h4038.43N/10423.16WO149/004EOSS Baloon/A=007780!W19!",149.0,5.0,8.0,40.64051666666667,-104.38615,0.58,0.93,,,,,,,,0.00002667,-0.00001667,13.8,4.206,high Re,-0.068333,13.413333,0.035605,5.164824,0.089509,0.074865,-1.161202,14.585202,-0.020833,4.088367,0.010852,1.574251,0.027282,0.074723,-1.161388,4.153565,""
EOSS-300,KC0D-1,2020-07-11T08:21:46.786,2020-07-11T14:21:45.000,7943.0,2421.03,828.0,210.0,ascending,true,/142145h4038.42N/10423.16WO137/005!W63!/A=007943 404T7718P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142145h4038.42N/10423.16WO137/005!W63!/A=007943 404T7718P EOSS BALLOON",137.0,6.0,9.7,40.640433333333334,-104.38605,0.59,0.95,104.72,40.4,313.55,77180.0,0.76,0.00166385,0.85751242,0.000025,-0.00001944,13.8,4.20633333,high Re,0.0,13.4375,0.033232,4.99063,0.086741,0.072636,-0.383118,14.567466,0.000011,4.09574,0.010129,1.521157,0.026438,0.072703,-0.382707,4.060387,""
EOSS-300,KC0D-3,2020-07-11T08:21:47.594,2020-07-11T14:21:45.000,7909.0,2410.66,866.0,210.0,ascending,true,/142145h4038.42N/10423.16WO134/006/A=007909 206T7700P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142145h4038.42N/10423.16WO134/006/A=007909 206T7700P EOSS QUAL PAYLOAD",134.0,7.0,11.3,40.64033333333333,-104.386,0.59,0.95,69.08,20.6,293.75,77000.0,0.76,0.00177186,0.9131777,0.00002222,-0.00002222,14.43333333,4.39933333,high Re,0.021111,13.496078,0.032474,4.838189,0.083855,0.19372,-0.135508,14.566883,0.006433,4.113598,0.009898,1.474693,0.025558,0.193759,-0.135574,4.066294,""
EOSS-300,KC0D-1,2020-07-11T08:22:16.913,2020-07-11T14:22:15.000,8343.0,2542.95,800.0,240.0,ascending,true,/142215h4038.41N/10423.11WO095/005!W43!/A=008343 402T7609P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142215h4038.41N/10423.11WO095/005!W43!/A=008343 402T7609P EOSS BALLOON",95.0,6.0,9.7,40.640233333333335,-104.38521666666666,0.6,0.97,104.36,40.2,313.35,76090.0,0.75,0.0016414,0.84594151,0.00002778,-6.67e-6,13.33333333,4.064,high Re,-0.036667,13.487037,0.028407,4.69389,0.082906,-0.032745,-0.784913,14.680333,-0.011178,4.110843,0.008659,1.43071,0.025269,-0.032741,-0.785033,4.338725,""
EOSS-300,KC0D-3,2020-07-11T08:22:19.611,2020-07-11T14:22:15.000,8285.0,2525.27,752.0,240.0,ascending,true,/142215h4038.41N/10423.11WO100/005/A=008285 194T7591P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142215h4038.41N/10423.11WO100/005/A=008285 194T7591P EOSS QUAL PAYLOAD",100.0,6.0,9.7,40.640166666666666,-104.38516666666666,0.6,0.97,66.92,19.4,292.55,75910.0,0.75,0.00175394,0.90394361,0.00002778,-5.56e-6,12.53333333,3.82033333,high Re,-0.026667,13.436842,0.025347,4.566885,0.081471,-0.197839,-0.638436,14.657528,-0.008122,4.095553,0.007726,1.391997,0.024832,-0.197716,-0.638209,4.281053,""
EOSS-300,KC0D-1,2020-07-11T08:22:46.809,2020-07-11T14:22:45.000,8811.0,2685.59,936.0,270.0,ascending,true,/142245h4038.40N/10423.05WO106/006!W30!/A=008811 402T7483P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142245h4038.40N/10423.05WO106/006!W30!/A=008811 402T7483P EOSS BALLOON",106.0,7.0,11.3,40.64005,-104.38416666666667,0.61,0.98,104.36,40.2,313.35,74830.0,0.74,0.00161422,0.83193327,0.000035,-6.11e-6,15.6,4.75466667,high Re,0.102222,13.545,0.029393,4.471319,0.081116,0.459596,0.897838,14.755107,0.031144,4.128508,0.008959,1.362863,0.024723,0.459444,0.897343,4.483228,""
EOSS-300,KC0D-3,2020-07-11T08:22:47.622,2020-07-11T14:22:45.000,8732.0,2661.51,894.0,270.0,ascending,true,/142245h4038.40N/10423.05WO111/006/A=008732 182T7464P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142245h4038.40N/10423.05WO111/006/A=008732 182T7464P EOSS QUAL PAYLOAD",111.0,7.0,11.3,40.64,-104.38416666666667,0.61,0.98,64.76,18.2,291.35,74640.0,0.74,0.0017317,0.89248116,0.00003333,-5.56e-6,14.9,4.54133333,high Re,-0.023333,13.609524,0.026757,4.368122,0.079828,0.29543,-0.627474,14.769075,-0.007111,4.148167,0.008155,1.331406,0.02433,0.295302,-0.627456,4.508168,""
EOSS-300,AE0SS-13,2020-07-11T08:23:12.516,2020-07-11T14:23:11.000,9086.0,2769.41,870.7,296.0,ascending,true,/142311h4038.37N/10422.98WO109/008EOSS Baloon/A=009086!W88!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/142311h4038.37N/10422.98WO109/008EOSS Baloon/A=009086!W88!",109.0,9.0,14.5,40.63963333333333,-104.38313333333333,0.64,1.03,,,,,,,,0.00003352,-9.81e-6,14.51111111,4.423,high Re,-0.004321,13.650505,0.025277,4.267182,0.078102,0.20168,-0.378966,14.555009,-0.001315,4.160659,0.007704,1.300639,0.023804,0.201702,-0.378886,4.353029,""
EOSS-300,KC0D-1,2020-07-11T08:23:16.765,2020-07-11T14:23:15.000,9244.0,2817.57,866.0,300.0,ascending,true,/142315h4038.37N/10422.97WO102/009!W54!/A=009244 400T7367P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142315h4038.37N/10422.97WO102/009!W54!/A=009244 400T7367P EOSS BALLOON",102.0,10.0,16.1,40.639583333333334,-104.3829,0.64,1.03,104.0,40.0,313.15,73670.0,0.73,0.00159021,0.8195599,0.00004222,-0.00001556,14.43333333,4.39933333,high Re,-0.002593,13.684541,0.02401,4.172267,0.076451,0.179469,-0.347975,14.303938,-0.000789,4.171036,0.007318,1.27171,0.023301,0.17952,-0.347925,4.335588,""
EOSS-300,KC0D-3,2020-07-11T08:23:19.161,2020-07-11T14:23:15.000,9193.0,2802.03,922.0,300.0,ascending,true,/142315h4038.37N/10422.97WO104/010/A=009193 169T7349P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142315h4038.37N/10422.97WO104/010/A=009193 169T7349P EOSS QUAL PAYLOAD",104.0,12.0,19.3,40.6395,-104.38283333333334,0.65,1.05,62.42,16.9,290.05,73490.0,0.73,0.00171266,0.8826689,0.00004444,-0.00001667,15.36666667,4.684,high Re,0.031111,13.75463,0.024319,4.094978,0.074708,0.393662,0.090914,14.397448,0.009489,4.19241,0.007413,1.248157,0.02277,0.393853,0.091173,4.332757,""
EOSS-300,AE0SS-13,2020-07-11T08:23:42.551,2020-07-11T14:23:41.000,9473.0,2887.37,774.0,326.0,ascending,true,/142341h4038.35N/10422.90WO128/009EOSS Baloon/A=009473!W74!,"AE0SS-13>APTT4,EOSS,qAO,W9CN-9:/142341h4038.35N/10422.90WO128/009EOSS Baloon/A=009473!W74!",128.0,10.0,16.1,40.63928333333333,-104.38173333333333,0.67,1.08,,,,,,,,0.00004667,-0.00001167,12.9,3.932,high Re,-0.082222,13.720444,0.01988,4.012401,0.076234,-0.204477,-1.339324,13.721945,-0.025067,4.181993,0.006059,1.222986,0.023235,-0.204412,-1.339617,4.437286,""
EOSS-300,KC0D-1,2020-07-11T08:23:46.788,2020-07-11T14:23:45.000,9653.0,2942.23,818.0,330.0,ascending,true,/142345h4038.35N/10422.89WO111/011!W11!/A=009653 400T7259P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142345h4038.35N/10422.89WO111/011!W11!/A=009653 400T7259P EOSS BALLOON",111.0,13.0,20.9,40.639183333333335,-104.38151666666667,0.68,1.09,104.0,40.0,313.15,72590.0,0.72,0.0015669,0.80754518,0.00004611,-0.00001333,13.63333333,4.15533333,high Re,0.024444,13.717094,0.020062,3.931371,0.074634,-0.021306,0.058713,13.062484,0.007444,4.180968,0.006115,1.198288,0.022748,-0.021393,0.058423,4.521179,""
EOSS-300,KC0D-1,2020-07-11T08:24:16.780,2020-07-11T14:24:15.000,10075.0,3070.86,844.0,360.0,ascending,true,/142415h4038.29N/10422.74WO122/017!W66!/A=010075 398T7150P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142415h4038.29N/10422.74WO122/017!W66!/A=010075 398T7150P EOSS BALLOON",122.0,20.0,32.2,40.63826666666667,-104.37910000000001,0.78,1.26,103.64,39.8,312.95,71500.0,0.71,0.00154435,0.79592754,0.00008056,-0.00003056,14.06666667,4.28766667,low Re,0.014444,13.730041,0.019846,3.855614,0.073134,0.087308,-0.073864,10.787807,0.004411,4.18492,0.006049,1.175198,0.02229,0.087429,-0.073486,3.763535,high_to_low
EOSS-300,KC0D-3,2020-07-11T08:24:19.143,2020-07-11T14:24:15.000,10015.0,3052.57,822.0,360.0,ascending,true,/142415h4038.29N/10422.74WO125/017/A=010015 156T7131P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142415h4038.29N/10422.74WO125/017/A=010015 156T7131P EOSS QUAL PAYLOAD",125.0,20.0,32.2,40.63816666666666,-104.379,0.79,1.27,60.08,15.6,288.75,71310.0,0.7,0.00166934,0.86034154,0.00006389,-0.00002222,13.7,4.17566667,low Re,-0.006111,13.728968,0.018885,3.783544,0.071888,-0.007656,-0.347708,11.171405,-0.001867,4.184589,0.005756,1.153231,0.021911,-0.007737,-0.347907,3.987927,""
EOSS-300,KC0D-1,2020-07-11T08:24:46.805,2020-07-11T14:24:45.000,10320.0,3145.54,490.0,390.0,ascending,true,/142445h4038.22N/10422.57WO123/017!W15!/A=010320 398T7086P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAO,W0ARP-1:/142445h4038.22N/10422.57WO123/017!W15!/A=010320 398T7086P EOSS BALLOON",123.0,20.0,32.2,40.63701666666667,-104.37625,0.92,1.48,103.64,39.8,312.95,70860.0,0.7,0.00153053,0.78880316,0.000095,-0.00004167,8.16666667,2.48933333,low Re,-0.184444,13.537165,0.011623,3.85627,0.080331,-1.392667,-2.440739,9.044888,-0.056211,4.126132,0.003543,1.175391,0.024483,-1.392557,-2.440632,2.618012,""
EOSS-300,KC0D-3,2020-07-11T08:24:47.613,2020-07-11T14:24:45.000,10300.0,3139.44,570.0,390.0,ascending,true,/142445h4038.22N/10422.57WO121/017/A=010300 156T7070P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142445h4038.22N/10422.57WO121/017/A=010300 156T7070P EOSS QUAL PAYLOAD",121.0,20.0,32.2,40.637,-104.37616666666666,0.92,1.48,60.08,15.6,288.75,70700.0,0.7,0.00165506,0.85298201,0.00009444,-0.00003889,9.5,2.89566667,low Re,0.044444,13.402593,0.012755,3.860223,0.079118,-1.010976,0.400528,9.196537,0.013544,4.085117,0.003888,1.176593,0.024114,-1.010928,0.400431,2.713494,""
EOSS-300,AE0SS-13,2020-07-11T08:25:12.419,2020-07-11T14:25:11.000,10356.0,3156.51,588.7,416.0,ascending,true,/142511h4038.16N/10422.44WO125/014EOSS Baloon/A=010356!W22!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142511h4038.16N/10422.44WO125/014EOSS Baloon/A=010356!W22!",125.0,16.0,25.7,40.63603333333334,-104.37403333333333,1.04,1.67,,,,,,,,0.00008556,-0.00003611,9.81111111,2.99044444,low Re,0.003457,13.286738,0.012445,3.849766,0.077761,-0.902815,-0.115585,8.768403,0.001053,4.049805,0.003793,1.173406,0.0237,-0.902808,-0.115612,2.451794,""
EOSS-300,KC0D-3,2020-07-11T08:25:19.127,2020-07-11T14:25:14.000,10417.0,3175.1,242.1,419.0,ascending,true,/142514h4038.15N/10422.42WO117/015/A=010417 156T7025P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142514h4038.15N/10422.42WO117/015/A=010417 156T7025P EOSS QUAL PAYLOAD",117.0,17.0,27.4,40.63583333333333,-104.37366666666667,1.06,1.71,60.08,15.6,288.75,70250.0,0.69,0.00164452,0.84755284,0.00008621,-0.00004023,4.03448276,1.22965517,low Re,-0.199194,12.997605,0.005618,4.125257,0.085382,-2.172743,-2.398773,8.290576,-0.060717,3.961675,0.001712,1.25738,0.026023,-2.172788,-2.398993,2.194145,""
EOSS-300,KC0D-1,2020-07-11T08:25:16.828,2020-07-11T14:25:15.000,10494.0,3198.57,348.0,420.0,ascending,true,/142515h4038.15N/10422.42WO117/015!W42!/A=010494 396T7042P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAR,W0ARP:/142515h4038.15N/10422.42WO117/015!W42!/A=010494 396T7042P EOSS BALLOON",117.0,17.0,27.4,40.6359,-104.3737,1.05,1.69,103.28,39.6,312.75,70420.0,0.69,0.001522,0.78440644,0.000085,-0.00003722,5.8,1.76766667,low Re,0.058851,12.779496,0.007281,4.249212,0.084519,-1.642539,0.610159,7.673539,0.017934,3.89519,0.002219,1.295171,0.02576,-1.642658,0.610054,1.930832,""
EOSS-300,AE0SS-13,2020-07-11T08:25:42.521,2020-07-11T14:25:41.000,10520.0,3206.5,328.0,446.0,ascending,true,/142541h4038.10N/10422.28WO109/014EOSS Baloon/A=010520!W77!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142541h4038.10N/10422.28WO109/014EOSS Baloon/A=010520!W77!",109.0,16.0,25.7,40.63511666666666,-104.37145000000001,1.16,1.87,,,,,,,,0.00008611,-0.00003056,5.46666667,1.66633333,low Re,-0.011111,12.564413,0.006724,4.36824,0.083249,-1.624853,-0.214237,7.462439,-0.003378,3.829635,0.00205,1.331445,0.025373,-1.624777,-0.213928,1.860993,""
EOSS-300,KC0D-1,2020-07-11T08:25:46.879,2020-07-11T14:25:45.000,10656.0,3247.95,324.0,450.0,ascending,true,/142545h4038.09N/10422.26WO110/015!W96!/A=010656 397T7000P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,qAR,W0ARP:/142545h4038.09N/10422.26WO110/015!W96!/A=010656 397T7000P EOSS BALLOON",110.0,17.0,27.4,40.63498333333333,-104.3711,1.18,1.9,103.46,39.7,312.85,70000.0,0.69,0.00151244,0.77947884,0.00008667,-0.00003056,5.4,1.646,low Re,-0.002222,12.359715,0.006461,4.470664,0.081993,-1.556752,-0.105899,6.345747,-0.000678,3.767246,0.001969,1.36266,0.02499,-1.556695,-0.105922,1.666292,""
EOSS-300,KC0D-3,2020-07-11T08:25:47.768,2020-07-11T14:25:45.000,10605.0,3232.4,363.9,450.0,ascending,true,/142545h4038.09N/10422.26WO111/015/A=010605 154T6984P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N2XGL-12:/142545h4038.09N/10422.26WO111/015/A=010605 154T6984P EOSS QUAL PAYLOAD",111.0,17.0,27.4,40.63483333333333,-104.371,1.19,1.92,59.72,15.4,288.55,69840.0,0.69,0.00163606,0.8431903,0.00008602,-0.00003226,6.06451613,1.8483871,low Re,0.021436,12.184849,0.006889,4.529526,0.080817,-1.351208,0.179999,6.765965,0.006529,3.713944,0.0021,1.380604,0.024632,-1.351261,0.179807,1.706724,""
EOSS-300,AE0SS-13,2020-07-11T08:26:12.460,2020-07-11T14:26:11.000,10690.0,3258.31,340.0,476.0,ascending,true,/142611h4038.05N/10422.12WO114/016EOSS Baloon/A=010690!W56!,"AE0SS-13>APTT4,EOSS,qAO,KB0TVJ-1:/142611h4038.05N/10422.12WO114/016EOSS Baloon/A=010690!W56!",114.0,18.0,29.0,40.63425,-104.36876666666667,1.3,2.09,,,,,,,,0.00008944,-0.00002889,5.66666667,1.727,low Re,-0.013262,12.008682,0.006329,4.592928,0.079725,-1.380822,-0.245732,6.06572,-0.004046,3.660243,0.001929,1.399937,0.024299,-1.38095,-0.245895,1.657486,""
