balloonsize,beacons,day,detected_burst.burst_ft,detected_burst.burst_m,detected_burst.detected,flight,flighttime,flighttime_secs,h2fill,landing_location.altitude_ft,landing_location.altitude_m,landing_location.distance_from_launch_km,landing_location.distance_from_launch_mi,landing_location.latitude,landing_location.longitude,launch_location.altitude_ft,launch_location.altitude_m,launch_location.latitude,launch_location.longitude,liftfactor,maxaltitude_ft,maxaltitude_m,numpoints,parachute.description,parachute.size_ft,parachute.size_m,parachute.weight_kg,parachute.weight_lb,range_distance_traveled_km,range_distance_traveled_mi,reynolds_transitions,weights.balloon_kg,weights.balloon_lb,weights.client_kg,weights.client_lb,weights.eoss_kg,weights.eoss_lb,weights.gross_kg,weights.gross_lb,weights.necklift_kg,weights.necklift_lb,weights.neckload_kg,weights.neckload_lb,weights.parachute_kg,weights.parachute_lb
1500gm,"[""KC0D-2"",""AE0SS-12""]",2023-12-02,67334.0,20523.4,true,EOSS-351,1hrs 23mins 18secs,4998.0,290,4969.0,1514.55,65.74,40.85,39.735,-103.29116666666667,5175.0,1577.34,39.60843333333334,-104.042,1.30,67108.0,20454.52,295,Rocketman,12.0,3.66,0.77,1.7,65.74,40.85,"[{""altitude_ft"":29928.0,""altitude_m"":9122.05,""transition"":""low_to_high""}]",1.5,3.31,3.63,8.0,1.6,3.52,7.49,16.52,8.24,18.17,5.99,13.21,0.77,1.7
