flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-301,KC0D-14,2020-08-01T06:48:17.053,2020-08-01T12:48:15.000,6796.0,2071.42,704.7,120.0,ascending,true,/124815h3936.59N/10402.38WO060/004/A=006796 346T8015P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/124815h3936.59N/10402.38WO060/004/A=006796 346T8015P EOSS BALLOON",60.0,5.0,8.0,39.609833333333334,-104.03966666666666,0.15,0.24,94.28,34.6,307.75,80150.0,0.79,0.00176044,0.90729374,0.00001481,5.56e-6,11.74444444,3.57966667,low Re,0.003086,10.713131,0.046753,5.424892,0.157482,0.190108,-0.277282,12.077043,0.000941,3.265364,0.01425,1.653437,0.048,0.190091,-0.277271,3.681079,""
EOSS-301,AE0SS-12,2020-08-01T06:48:28.830,2020-08-01T12:48:27.000,6789.0,2069.29,682.0,132.0,ascending,true,/124827h3936.59N/10402.36WO055/003EOSS Balloon  www.eoss.org/A=006789!W35!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/124827h3936.59N/10402.36WO055/003EOSS Balloon  www.eoss.org/A=006789!W35!",55.0,3.0,4.8,39.609883333333336,-104.03941666666667,0.16,0.26,,,,,,,,0.00001889,9.44e-6,11.36666667,3.46466667,low Re,-0.012593,10.767593,0.041358,5.175871,0.150468,0.115744,-0.358555,12.068174,-0.003833,3.281972,0.012606,1.57754,0.045862,0.11581,-0.358445,3.678381,""
EOSS-301,KC0D-3,2020-08-01T06:48:49.860,2020-08-01T12:48:45.000,7032.0,2143.35,696.0,150.0,ascending,true,/124845h3936.60N/10402.34WO050/003/A=007032 198T7923P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/124845h3936.60N/10402.34WO050/003/A=007032 198T7923P EOSS QUAL PAYLOAD",50.0,3.0,4.8,39.61,-104.039,0.19,0.31,67.64,19.8,292.95,79230.0,0.78,0.00182815,0.94219024,0.00001667,0.00001111,11.6,3.53566667,low Re,0.007778,10.831624,0.03856,4.960894,0.143793,0.154887,-0.214072,12.331318,0.002367,3.301487,0.011753,1.512017,0.043828,0.154879,-0.214155,3.758577,""
EOSS-301,KC0D-14,2020-08-01T06:48:47.038,2020-08-01T12:48:45.000,7151.0,2179.62,710.0,150.0,ascending,true,/124845h3936.60N/10402.34WO054/004/A=007151 346T7917P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/124845h3936.60N/10402.34WO054/004/A=007151 346T7917P EOSS BALLOON",54.0,5.0,8.0,39.61,-104.039,0.19,0.31,94.28,34.6,307.75,79170.0,0.78,0.00173892,0.89620019,0.00002222,5.56e-6,11.83333333,3.60666667,low Re,0.007778,10.903175,0.036192,4.773786,0.137936,0.194847,-0.205994,12.429736,0.002367,3.323286,0.011031,1.454987,0.042042,0.194765,-0.20608,3.788574,""
EOSS-301,AE0SS-12,2020-08-01T06:48:58.757,2020-08-01T12:48:57.000,7147.0,2178.41,716.0,162.0,ascending,true,/124857h3936.60N/10402.33WO075/002EOSS Balloon  www.eoss.org/A=007147!W92!,"AE0SS-12>APTT4,EOSS,qAR,KD8YQL-10:/124857h3936.60N/10402.33WO075/002EOSS Balloon  www.eoss.org/A=007147!W92!",75.0,2.0,3.2,39.61015,-104.03886666666666,0.2,0.32,,,,,,,,0.00001833,8.89e-6,11.93333333,3.63733333,low Re,0.003333,10.971852,0.033845,4.607818,0.132815,0.208663,-0.229733,12.426721,0.001022,3.344222,0.010316,1.404403,0.040482,0.208709,-0.229584,3.787662,""
EOSS-301,KC0D-3,2020-08-01T06:49:17.599,2020-08-01T12:49:15.000,7381.0,2249.73,698.0,180.0,ascending,true,/124915h3936.61N/10402.32WO052/000/A=007381 189T7822P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/124915h3936.61N/10402.32WO052/000/A=007381 189T7822P EOSS QUAL PAYLOAD",52.0,0.0,0.0,39.610166666666665,-104.03866666666667,0.21,0.34,66.02,18.9,292.05,78220.0,0.77,0.00181041,0.93304599,0.00001111,5.56e-6,11.63333333,3.546,low Re,-0.01,11.013194,0.030922,4.454646,0.128484,0.139212,-0.318499,12.57229,-0.003044,3.356833,0.009425,1.35772,0.039161,0.139327,-0.318404,3.832027,""
EOSS-301,AE0SS-12,2020-08-01T06:49:28.889,2020-08-01T12:49:27.000,7491.0,2283.26,688.0,192.0,ascending,true,/124927h3936.61N/10402.32WO043/003EOSS Balloon  www.eoss.org/A=007491!W50!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/124927h3936.61N/10402.32WO043/003EOSS Balloon  www.eoss.org/A=007491!W50!",43.0,3.0,4.8,39.61025,-104.03866666666667,0.21,0.34,,,,,,,,6.67e-6,3.33e-6,11.46666667,3.495,low Re,-0.005556,11.039869,0.028642,4.314595,0.124461,0.09892,-0.274769,12.621241,-0.0017,3.364961,0.00873,1.315034,0.037935,0.098886,-0.274944,3.846948,""
EOSS-301,KC0D-3,2020-08-01T06:49:49.639,2020-08-01T12:49:45.000,7753.0,2363.11,744.0,210.0,ascending,true,/124945h3936.62N/10402.29WO079/006/A=007753 188T7722P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/124945h3936.62N/10402.29WO079/006/A=007753 188T7722P EOSS QUAL PAYLOAD",79.0,7.0,11.3,39.61033333333334,-104.03816666666667,0.24,0.39,65.84,18.8,291.95,77220.0,0.76,0.00178788,0.92143301,0.00001667,5.56e-6,12.4,3.77933333,low Re,0.031111,11.115432,0.028787,4.19803,0.120511,0.305993,0.019285,12.696958,0.009478,3.387981,0.008774,1.279503,0.036731,0.305863,0.019166,3.870023,""
EOSS-301,KC0D-14,2020-08-01T06:49:46.988,2020-08-01T12:49:45.000,7855.0,2394.2,704.0,210.0,ascending,true,/124945h3936.62N/10402.29WO080/006/A=007855 343T7720P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/124945h3936.62N/10402.29WO080/006/A=007855 343T7720P EOSS BALLOON",80.0,7.0,11.3,39.61033333333334,-104.03816666666667,0.24,0.39,93.74,34.3,307.45,77200.0,0.76,0.0016973,0.87475262,0.00001389,5.56e-6,11.73333333,3.57633333,low Re,-0.011111,11.147953,0.02657,4.082214,0.11729,0.143398,-0.321264,12.713368,-0.003383,3.397895,0.008098,1.244204,0.03575,0.143416,-0.321147,3.875026,""
EOSS-301,AE0SS-12,2020-08-01T06:49:58.924,2020-08-01T12:49:57.000,7852.0,2393.29,722.0,222.0,ascending,true,/124957h3936.62N/10402.26WO099/006EOSS Balloon  www.eoss.org/A=007852!W43!,"AE0SS-12>APTT4,EOSS,qAR,KD8YQL-10:/124957h3936.62N/10402.26WO099/006EOSS Balloon  www.eoss.org/A=007852!W43!",99.0,7.0,11.3,39.610400000000006,-104.03771666666667,0.26,0.42,,,,,,,,0.00003167,5e-6,12.03333333,3.66766667,low Re,0.01,11.192222,0.025698,3.978265,0.114049,0.211427,-0.137643,12.712976,0.003044,3.411383,0.007832,1.212521,0.034762,0.211364,-0.137737,3.874907,""
EOSS-301,KC0D-3,2020-08-01T06:50:17.568,2020-08-01T12:50:15.000,8097.0,2467.97,688.0,240.0,ascending,true,/125015h3936.61N/10402.22WO123/006/A=008097 181T7626P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125015h3936.61N/10402.22WO123/006/A=008097 181T7626P EOSS QUAL PAYLOAD",123.0,7.0,11.3,39.610166666666665,-104.037,0.29,0.47,64.58,18.1,291.25,76260.0,0.75,0.00176989,0.91216481,0.00003889,-5.56e-6,11.46666667,3.49533333,low Re,-0.018889,11.205291,0.023469,3.877995,0.111454,0.0674,-0.380049,12.729466,-0.005744,3.415381,0.007154,1.181961,0.033971,0.067644,-0.379677,3.879933,""
EOSS-301,KC0D-14,2020-08-01T06:50:17.100,2020-08-01T12:50:15.000,8212.0,2503.02,714.0,240.0,ascending,true,/125015h3936.61N/10402.23WO122/006/A=008212 346T7622P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/125015h3936.61N/10402.23WO122/006/A=008212 346T7622P EOSS BALLOON",122.0,7.0,11.3,39.610166666666665,-104.03716666666666,0.28,0.45,94.28,34.6,307.75,76220.0,0.75,0.00167412,0.86280635,0.00003333,-5.56e-6,11.9,3.62733333,low Re,0.014444,11.236869,0.023039,3.787433,0.10865,0.175087,-0.079107,12.728015,0.0044,3.425015,0.007022,1.154361,0.033116,0.175264,-0.079176,3.879491,""
EOSS-301,AE0SS-12,2020-08-01T06:50:30.395,2020-08-01T12:50:27.000,8210.0,2502.41,716.0,252.0,ascending,true,/125027h3936.59N/10402.20WO136/005EOSS Balloon  www.eoss.org/A=008210!W98!,"AE0SS-12>APTT4,EOSS,qAO,N2XGL-12:/125027h3936.59N/10402.20WO136/005EOSS Balloon  www.eoss.org/A=008210!W98!",136.0,6.0,9.7,39.60998333333333,-104.0368,0.3,0.48,,,,,,,,0.00003056,-0.00001389,11.93333333,3.63733333,low Re,0.001111,11.26715,0.022042,3.703203,0.106134,0.179894,-0.197213,12.728081,0.000333,3.434246,0.006718,1.128689,0.032349,0.179932,-0.197379,3.879511,""
EOSS-301,KC0D-3,2020-08-01T06:50:49.628,2020-08-01T12:50:45.000,8463.0,2579.52,732.0,270.0,ascending,true,/125045h3936.58N/10402.19WO118/002/A=008463 179T7531P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125045h3936.58N/10402.19WO118/002/A=008463 179T7531P EOSS QUAL PAYLOAD",118.0,2.0,3.2,39.60966666666667,-104.0365,0.31,0.5,64.22,17.9,291.05,75310.0,0.74,0.00174904,0.90142063,0.00001667,-0.00001667,12.2,3.71833333,low Re,0.008889,11.306019,0.021471,3.626806,0.10373,0.246493,-0.121296,12.710205,0.0027,3.446083,0.006544,1.105402,0.031617,0.246291,-0.12158,3.874063,""
EOSS-301,AE0SS-12,2020-08-01T06:50:58.803,2020-08-01T12:50:57.000,8564.0,2610.31,708.0,282.0,ascending,true,/125057h3936.58N/10402.18WO120/002EOSS Balloon  www.eoss.org/A=008564!W43!,"AE0SS-12>APTT4,EOSS,qAR,KD8YQL-10:/125057h3936.58N/10402.18WO120/002EOSS Balloon  www.eoss.org/A=008564!W43!",120.0,2.0,3.2,39.60973333333334,-104.03638333333333,0.32,0.51,,,,,,,,0.00001389,-8.33e-6,11.8,3.59666667,low Re,-0.013333,11.325778,0.02002,3.551818,0.101699,0.133515,-0.327958,12.698885,-0.004056,3.452107,0.006102,1.082546,0.030997,0.133537,-0.327709,3.870613,""
EOSS-301,KC0D-3,2020-08-01T06:51:17.591,2020-08-01T12:51:15.000,8824.0,2689.56,722.0,300.0,ascending,true,/125115h3936.56N/10402.16WO163/005/A=008824 165T7433P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125115h3936.56N/10402.16WO163/005/A=008824 165T7433P EOSS QUAL PAYLOAD",163.0,6.0,9.7,39.60933333333333,-104.036,0.34,0.55,61.7,16.5,289.65,74330.0,0.73,0.00173463,0.8939908,0.00001667,-0.00001111,12.03333333,3.668,low Re,0.007778,11.352991,0.019531,3.482822,0.099588,0.195342,-0.118016,12.66339,0.002378,3.46041,0.005953,1.061519,0.030354,0.195559,-0.117777,3.859794,""
EOSS-301,KC0D-14,2020-08-01T06:51:17.176,2020-08-01T12:51:15.000,8929.0,2721.56,717.0,300.0,ascending,true,/125115h3936.57N/10402.16WO161/005/A=008929 347T7430P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/125115h3936.57N/10402.16WO161/005/A=008929 347T7430P EOSS BALLOON",161.0,6.0,9.7,39.6095,-104.036,0.34,0.55,94.46,34.7,307.85,74300.0,0.73,0.00163142,0.84079884,0.00001944,-0.00001111,11.95,3.64233333,low Re,-0.001389,11.375103,0.018726,3.41712,0.097662,0.16824,-0.205965,12.647718,-0.000428,3.467148,0.005708,1.041494,0.029767,0.168206,-0.206134,3.855019,""
EOSS-301,AE0SS-12,2020-08-01T06:51:28.768,2020-08-01T12:51:27.000,8938.0,2724.3,748.0,312.0,ascending,true,/125127h3936.55N/10402.16WO190/003EOSS Balloon  www.eoss.org/A=008938!W43!,"AE0SS-12>APTT4,EOSS,qAO,N6BA-10:/125127h3936.55N/10402.16WO190/003EOSS Balloon  www.eoss.org/A=008938!W43!",190.0,3.0,4.8,39.609233333333336,-104.03605,0.33,0.53,,,,,,,,0.00001111,-0.00001667,12.46666667,3.79966667,low Re,0.017222,11.414087,0.01867,3.359582,0.095766,0.313307,-0.01512,12.646363,0.005244,3.479024,0.00569,1.023955,0.029189,0.313141,-0.01528,3.854606,""
EOSS-301,KC0D-3,2020-08-01T06:51:49.616,2020-08-01T12:51:45.000,9185.0,2799.59,722.0,330.0,ascending,true,/125145h3936.54N/10402.15WO139/004/A=009185 161T7334P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125145h3936.54N/10402.15WO139/004/A=009185 161T7334P EOSS QUAL PAYLOAD",139.0,5.0,8.0,39.609,-104.03583333333333,0.35,0.56,60.98,16.1,289.25,73340.0,0.72,0.00171389,0.88330357,5.56e-6,-0.00001111,12.03333333,3.66766667,low Re,-0.014444,11.435441,0.017488,3.301047,0.094184,0.181122,-0.339038,12.6098,-0.0044,3.485529,0.00533,1.006114,0.028707,0.181031,-0.338942,3.843462,""
EOSS-301,KC0D-14,2020-08-01T06:51:47.188,2020-08-01T12:51:45.000,9298.0,2834.03,738.0,330.0,ascending,true,/125145h3936.54N/10402.15WO144/005/A=009298 350T7331P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/125145h3936.54N/10402.15WO144/005/A=009298 350T7331P EOSS BALLOON",144.0,6.0,9.7,39.609,-104.03583333333333,0.35,0.56,95.0,35.0,308.15,73310.0,0.72,0.00160811,0.82878808,5.56e-6,-0.00001667,12.3,3.749,low Re,0.008889,11.464259,0.017191,3.247472,0.0925,0.257351,-0.089751,12.594234,0.002711,3.494311,0.00524,0.989784,0.028193,0.257318,-0.089703,3.838719,""
EOSS-301,AE0SS-12,2020-08-01T06:51:58.694,2020-08-01T12:51:57.000,9309.0,2837.38,742.0,342.0,ascending,true,/125157h3936.52N/10402.14WO168/005EOSS Balloon  www.eoss.org/A=009309!W74!,"AE0SS-12>APTT4,EOSS,qAO,KB0TVJ-1:/125157h3936.52N/10402.14WO168/005EOSS Balloon  www.eoss.org/A=009309!W74!",168.0,6.0,9.7,39.60878333333333,-104.03573333333334,0.35,0.56,,,,,,,,0.00001056,-0.000015,12.36666667,3.76933333,low Re,0.002222,11.493369,0.016692,3.197,0.090933,0.273162,-0.159128,12.592782,0.000678,3.503183,0.005088,0.974401,0.027716,0.273143,-0.159114,3.838276,""
EOSS-301,KC0D-3,2020-08-01T06:52:17.661,2020-08-01T12:52:15.000,9576.0,2918.76,782.0,360.0,ascending,true,/125215h3936.50N/10402.14WO204/004/A=009576 148T7233P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125215h3936.50N/10402.14WO204/004/A=009576 148T7233P EOSS QUAL PAYLOAD",204.0,5.0,8.0,39.608333333333334,-104.03566666666667,0.36,0.58,58.64,14.8,287.95,72330.0,0.71,0.00169792,0.87507209,5.56e-6,-0.00002222,13.03333333,3.97233333,low Re,0.022222,11.541493,0.016871,3.156773,0.08941,0.472584,0.059848,12.562127,0.006767,3.517844,0.005142,0.962137,0.027251,0.472375,0.059631,3.828934,""
EOSS-301,KC0D-14,2020-08-01T06:52:17.006,2020-08-01T12:52:15.000,9682.0,2951.07,768.0,360.0,ascending,true,/125215h3936.50N/10402.14WO195/005/A=009682 353T7230P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/125215h3936.50N/10402.14WO195/005/A=009682 353T7230P EOSS BALLOON",195.0,6.0,9.7,39.608333333333334,-104.03566666666667,0.36,0.58,95.54,35.3,308.45,72300.0,0.71,0.00158442,0.8165748,5.56e-6,-0.00002222,12.8,3.90133333,low Re,-0.007778,11.57963,0.0161,3.114771,0.088064,0.391801,-0.271144,12.552953,-0.002367,3.529465,0.004907,0.949335,0.026841,0.391715,-0.271003,3.826138,""
EOSS-301,AE0SS-12,2020-08-01T06:52:28.944,2020-08-01T12:52:27.000,9690.0,2953.51,762.0,372.0,ascending,true,/125227h3936.48N/10402.15WO198/002EOSS Balloon  www.eoss.org/A=009690!W90!,"AE0SS-12>APTT4,EOSS,qAO,KB0TVJ-1:/125227h3936.48N/10402.15WO198/002EOSS Balloon  www.eoss.org/A=009690!W90!",198.0,2.0,3.2,39.608149999999995,-104.03583333333333,0.35,0.56,,,,,,,,-3.33e-6,-0.00002111,12.7,3.871,low Re,-0.003333,11.612582,0.015512,3.073226,0.086743,0.353836,-0.217251,12.552341,-0.001011,3.53951,0.004728,0.936673,0.026439,0.353902,-0.217066,3.825952,""
EOSS-301,KC0D-3,2020-08-01T06:52:49.824,2020-08-01T12:52:45.000,9965.0,3037.33,778.0,390.0,ascending,true,/125245h3936.45N/10402.14WO196/008/A=009965 143T7132P EOSS QUAL PAYLOAD,"KC0D-3>APZEOS,EOSS,qAO,N6BA-10:/125245h3936.45N/10402.14WO196/008/A=009965 143T7132P EOSS QUAL PAYLOAD",196.0,9.0,14.5,39.6075,-104.03566666666667,0.37,0.6,57.74,14.3,287.45,71320.0,0.7,0.00167712,0.86435365,0.0,-0.00002778,12.96666667,3.95233333,low Re,0.008889,11.65127,0.015317,3.036334,0.085426,0.433219,-0.075246,12.538974,0.002711,3.551305,0.004669,0.92543,0.026037,0.433343,-0.075201,3.821879,""
EOSS-301,KC0D-14,2020-08-01T06:52:47.041,2020-08-01T12:52:45.000,10070.0,3069.34,776.0,390.0,ascending,true,/125245h3936.46N/10402.15WO193/008/A=010070 351T7130P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/125245h3936.46N/10402.15WO193/008/A=010070 351T7130P EOSS BALLOON",193.0,9.0,14.5,39.60766666666667,-104.03583333333333,0.36,0.58,95.18,35.1,308.25,71300.0,0.7,0.00156352,0.80580302,-5.56e-6,-0.00002222,12.93333333,3.94233333,low Re,-0.001111,11.686883,0.014847,3.000262,0.084206,0.415447,-0.189511,12.538158,-0.000333,3.562167,0.004526,0.914439,0.025665,0.415737,-0.189324,3.821631,""
EOSS-301,AE0SS-12,2020-08-01T06:52:58.802,2020-08-01T12:52:57.000,10083.0,3073.3,786.0,402.0,ascending,true,/125257h3936.42N/10402.16WO203/011EOSS Balloon  www.eoss.org/A=010083!W81!,"AE0SS-12>APTT4,EOSS,qAO,KB0TVJ-1:/125257h3936.42N/10402.16WO203/011EOSS Balloon  www.eoss.org/A=010083!W81!",203.0,13.0,20.9,39.60713333333333,-104.03601666666667,0.36,0.58,,,,,,,,-6.11e-6,-0.00003389,13.1,3.993,low Re,0.005556,11.725075,0.014589,2.967406,0.083009,0.463342,-0.10882,12.538234,0.001689,3.573811,0.004447,0.904427,0.0253,0.463486,-0.109012,3.821654,""
