flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-380,AE0SS-1,2025-07-26T07:11:31.743,2025-07-26T13:11:30.000,7125.0,2171.7,1416.0,60.0,ascending,true,/131130h3916.87N/10329.50WO066/017/A=007125 244T7864P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131130h3916.87N/10329.50WO066/017/A=007125 244T7864P EOSS BALLOON",66.0,20.0,32.2,39.281166666666664,-103.49166666666666,0.26,0.42,75.92,24.4,297.55,78640.0,0.78,0.00178649,0.92071665,0.00007222,0.00004444,23.6,7.19333333,low Re,0.005556,17.912121,0.056111,8.529534,0.167452,0.666845,-0.301907,22.618606,0.0017,5.459606,0.017104,2.599805,0.051039,0.666868,-0.301808,6.894155,""
EOSS-380,AE0SS-3,2025-07-26T07:11:55.187,2025-07-26T13:11:50.000,7604.0,2317.7,1446.0,80.0,ascending,true,/131150h3916.94N/10329.43WO050/024/A=007604 242T7724P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131150h3916.94N/10329.43WO050/024/A=007604 242T7724P EOSS BALLOON",50.0,28.0,45.1,39.282333333333334,-103.4905,0.36,0.58,75.56,24.2,297.35,77240.0,0.76,0.00175586,0.90493372,0.00006667,0.00005,24.1,7.34566667,low Re,0.016667,18.427778,0.052525,8.326456,0.159303,0.681229,-0.225093,24.478981,0.005078,5.616778,0.01601,2.537907,0.048555,0.681226,-0.225147,7.4612,""
EOSS-380,KC0D-14,2025-07-26T07:12:01.552,2025-07-26T13:12:00.000,7839.0,2389.33,1448.0,90.0,ascending,true,/131200h3916.98N/10329.40WO031/018/A=007839 320T7681P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131200h3916.98N/10329.40WO031/018/A=007839 320T7681P EOSS BALLOON",31.0,21.0,33.8,39.283,-103.49,0.42,0.68,89.6,32.0,305.15,76810.0,0.76,0.00170145,0.87689348,0.00005556,0.00005556,24.13333333,7.356,low Re,0.001111,18.866667,0.048241,8.127514,0.152613,0.648005,-0.30882,25.074256,0.000344,5.750564,0.014705,2.477278,0.046516,0.648065,-0.308732,7.642643,""
EOSS-380,AE0SS-1,2025-07-26T07:12:04.255,2025-07-26T13:12:00.000,7854.0,2393.9,1458.0,90.0,ascending,true,/131200h3916.97N/10329.40WO023/019/A=007854 226T7665P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131200h3916.97N/10329.40WO023/019/A=007854 226T7665P EOSS BALLOON",23.0,22.0,35.4,39.282833333333336,-103.49,0.41,0.66,72.68,22.6,295.75,76650.0,0.76,0.00175188,0.90287963,0.00005556,0.00005556,24.3,7.40666667,low Re,0.005556,19.254762,0.044957,7.942535,0.146595,0.635218,-0.268775,25.106359,0.001689,5.868857,0.013704,2.420897,0.044682,0.635223,-0.2689,7.652424,""
EOSS-380,AE0SS-3,2025-07-26T07:12:22.732,2025-07-26T13:12:20.000,8314.0,2534.11,1420.0,110.0,ascending,true,/131220h3917.04N/10329.33WO010/021/A=008314 222T7533P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131220h3917.04N/10329.33WO010/021/A=008314 222T7533P EOSS BALLOON",10.0,24.0,38.6,39.284,-103.48883333333333,0.51,0.82,71.96,22.2,295.35,75330.0,0.74,0.00172404,0.88853275,0.00005556,0.00005556,23.66666667,7.21366667,low Re,-0.021111,19.548889,0.040238,7.737928,0.141946,0.532155,-0.4322,25.805782,-0.006433,5.958511,0.012265,2.358535,0.043265,0.532176,-0.432174,7.865609,""
EOSS-380,KC0D-1,2025-07-26T07:12:31.573,2025-07-26T13:12:30.000,8632.0,2631.03,1444.0,120.0,ascending,true,/131230h3917.08N/10329.30WO040/019/A=008632 314T7478P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131230h3917.08N/10329.30WO040/019/A=008632 314T7478P EOSS BALLOON",40.0,22.0,35.4,39.284666666666666,-103.48833333333333,0.56,0.9,88.52,31.4,304.55,74780.0,0.74,0.00165975,0.85540012,0.00005556,0.00005556,24.06666667,7.3355,low Re,0.006667,19.83125,0.038,7.560389,0.137057,0.560211,-0.228613,26.030745,0.002031,6.044573,0.011583,2.304419,0.041775,0.560196,-0.228654,7.934173,""
EOSS-380,KC0D-14,2025-07-26T07:12:31.603,2025-07-26T13:12:30.000,8553.0,2606.95,1428.0,120.0,ascending,true,/131230h3917.08N/10329.30WO058/026/A=008553 321T7490P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131230h3917.08N/10329.30WO058/026/A=008553 321T7490P EOSS BALLOON",58.0,30.0,48.3,39.284666666666666,-103.48833333333333,0.56,0.9,89.78,32.1,305.25,74900.0,0.74,0.0016586,0.85480803,0.00005556,0.00005556,23.8,7.254,low Re,-0.008889,20.064706,0.035069,7.383328,0.132928,0.505909,-0.33069,25.990683,-0.002717,6.115716,0.010689,2.250442,0.040516,0.505805,-0.330882,7.921961,""
EOSS-380,AE0SS-1,2025-07-26T07:12:31.821,2025-07-26T13:12:30.000,8570.0,2612.14,1432.0,120.0,ascending,true,/131230h3917.07N/10329.30WO044/018/A=008570 210T7473P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131230h3917.07N/10329.30WO044/018/A=008570 210T7473P EOSS BALLOON",44.0,21.0,33.8,39.2845,-103.48833333333333,0.55,0.89,69.8,21.0,294.15,74730.0,0.74,0.00171728,0.88505157,0.00005556,0.00005556,23.86666667,7.27466667,low Re,0.002222,20.275926,0.033137,7.218719,0.128953,0.497421,-0.239739,26.000115,0.000689,6.180102,0.010101,2.200273,0.039304,0.497468,-0.239467,7.924841,""
EOSS-380,AE0SS-3,2025-07-26T07:12:54.808,2025-07-26T13:12:50.000,9049.0,2758.14,1470.0,140.0,ascending,true,/131250h3917.14N/10329.23WO050/027/A=009049 203T7340P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131250h3917.14N/10329.23WO050/027/A=009049 203T7340P EOSS BALLOON",50.0,31.0,49.9,39.285666666666664,-103.48716666666667,0.65,1.05,68.54,20.3,293.45,73400.0,0.72,0.00169074,0.87137359,0.00005556,0.00005556,24.5,7.46766667,low Re,0.021111,20.498246,0.032469,7.08195,0.125135,0.565064,-0.090766,26.106624,0.006433,6.247868,0.009897,2.158587,0.038141,0.565091,-0.090821,7.957302,""
EOSS-380,KC0D-1,2025-07-26T07:13:01.572,2025-07-26T13:13:00.000,9377.0,2858.11,1490.0,150.0,ascending,true,/131300h3917.18N/10329.20WO061/012/A=009377 313T7283P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131300h3917.18N/10329.20WO061/012/A=009377 313T7283P EOSS BALLOON",61.0,14.0,22.5,39.28633333333333,-103.48666666666666,0.71,1.14,88.34,31.3,304.45,72830.0,0.72,0.001617,0.83336792,0.00005556,0.00005556,24.83333333,7.56933333,low Re,0.011111,20.715,0.031345,6.960889,0.121708,0.591639,-0.16625,26.04865,0.003389,6.313942,0.009555,2.121692,0.037096,0.591693,-0.166217,7.939631,""
EOSS-380,KC0D-14,2025-07-26T07:13:01.587,2025-07-26T13:13:00.000,9298.0,2834.03,1490.0,150.0,ascending,true,/131300h3917.18N/10329.20WO045/020/A=009298 320T7296P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131300h3917.18N/10329.20WO045/020/A=009298 320T7296P EOSS BALLOON",45.0,23.0,37.0,39.28633333333333,-103.48666666666666,0.71,1.14,89.6,32.0,305.15,72960.0,0.72,0.00161617,0.83294035,0.00005556,0.00005556,24.83333333,7.56933333,low Re,0.0,20.911111,0.029778,6.843897,0.118669,0.573098,-0.250933,26.069632,0.0,6.373722,0.009077,2.086036,0.03617,0.57315,-0.250954,7.946026,""
EOSS-380,AE0SS-1,2025-07-26T07:13:03.854,2025-07-26T13:13:00.000,9308.0,2837.08,1476.0,150.0,ascending,true,/131300h3917.17N/10329.19WO049/014/A=009308 189T7280P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131300h3917.17N/10329.19WO049/014/A=009308 189T7280P EOSS BALLOON",49.0,16.0,25.7,39.28616666666667,-103.4865,0.7,1.13,66.02,18.9,292.05,72800.0,0.72,0.00168496,0.86839361,0.00006111,0.00005556,24.6,7.498,low Re,-0.007778,21.078788,0.027989,6.725105,0.115954,0.523592,-0.308459,26.067192,-0.002378,6.424826,0.008531,2.049825,0.035343,0.523544,-0.308661,7.945282,""
EOSS-380,AE0SS-3,2025-07-26T07:13:22.659,2025-07-26T13:13:20.000,9803.0,2987.95,1508.0,170.0,ascending,true,/131320h3917.22N/10329.14WO023/016/A=009803 186T7145P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS*,WIDE2-1,qAO,AE0SS-10:/131320h3917.22N/10329.14WO023/016/A=009803 186T7145P EOSS BALLOON",23.0,18.0,29.0,39.287,-103.48566666666666,0.78,1.26,65.48,18.6,291.75,71450.0,0.71,0.00165542,0.85316654,0.00005,0.00004444,25.13333333,7.66033333,low Re,0.017778,21.255072,0.027525,6.624653,0.113181,0.585429,-0.086119,25.883658,0.005411,6.478543,0.00839,2.019198,0.034497,0.585277,-0.086355,7.889343,""
EOSS-380,KC0D-14,2025-07-26T07:13:31.561,2025-07-26T13:13:30.000,10056.0,3065.07,1516.0,180.0,ascending,true,/131330h3917.25N/10329.13WO214/004/A=010056 321T7100P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131330h3917.25N/10329.13WO214/004/A=010056 321T7100P EOSS BALLOON",214.0,5.0,8.0,39.2875,-103.4855,0.81,1.3,89.78,32.1,305.25,71000.0,0.7,0.00157224,0.81029867,0.00003889,0.00003889,25.26666667,7.70133333,low Re,0.004444,21.422222,0.026522,6.53058,0.110683,0.588683,-0.199471,25.760934,0.001367,6.529493,0.008084,1.990526,0.033736,0.588709,-0.199105,7.851934,""
EOSS-380,AE0SS-1,2025-07-26T07:13:31.354,2025-07-26T13:13:30.000,10062.0,3066.9,1508.0,180.0,ascending,true,/131330h3917.24N/10329.12WO055/001/A=010062 173T7085P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131330h3917.24N/10329.12WO055/001/A=010062 173T7085P EOSS BALLOON",55.0,1.0,1.6,39.287333333333336,-103.48533333333333,0.81,1.3,63.14,17.3,290.45,70850.0,0.7,0.00164886,0.84978864,0.00003889,0.00003889,25.13333333,7.66066667,low Re,-0.004444,21.570667,0.025231,6.436019,0.108435,0.553551,-0.273666,25.757918,-0.001356,6.57474,0.007691,1.961705,0.033051,0.553563,-0.273728,7.851013,""
EOSS-380,AE0SS-3,2025-07-26T07:13:55.212,2025-07-26T13:13:50.000,10550.0,3215.64,1494.0,200.0,ascending,true,/131350h3917.26N/10329.09WO108/006/A=010550 167T6957P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,K0SCC-8:/131350h3917.26N/10329.09WO108/006/A=010550 167T6957P EOSS BALLOON",108.0,7.0,11.3,39.28766666666667,-103.48483333333333,0.84,1.35,62.06,16.7,289.85,69570.0,0.69,0.00162242,0.83616339,0.00002778,0.00002222,24.9,7.58966667,low Re,-0.007778,21.698718,0.023911,6.339698,0.106357,0.504958,-0.297949,25.511684,-0.002367,6.613776,0.007289,1.932349,0.032417,0.505028,-0.297868,7.775962,""
EOSS-380,KC0D-1,2025-07-26T07:14:01.544,2025-07-26T13:14:00.000,10880.0,3316.22,1503.0,210.0,ascending,true,/131400h3917.27N/10329.07WO174/008/A=010880 317T6903P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131400h3917.27N/10329.07WO174/008/A=010880 317T6903P EOSS BALLOON",174.0,9.0,14.5,39.28783333333333,-103.4845,0.86,1.38,89.06,31.7,304.85,69030.0,0.68,0.00153062,0.78884944,0.00003611,0.000025,25.05,7.63516667,low Re,0.0025,21.82284,0.023088,6.249952,0.104292,0.51635,-0.197407,25.359247,0.000758,6.651605,0.007037,1.904992,0.031788,0.516308,-0.197527,7.7295,""
EOSS-380,KC0D-14,2025-07-26T07:14:01.575,2025-07-26T13:14:00.000,10811.0,3295.19,1510.0,210.0,ascending,true,/131400h3917.27N/10329.07WO136/016/A=010811 321T6912P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131400h3917.27N/10329.07WO136/016/A=010811 321T6912P EOSS BALLOON",136.0,18.0,29.0,39.28783333333333,-103.4845,0.86,1.38,89.78,32.1,305.25,69120.0,0.68,0.00153061,0.78884287,0.00003333,0.00001111,25.16666667,7.67066667,low Re,0.003889,21.942262,0.022377,6.16559,0.102334,0.522968,-0.180663,25.389428,0.001183,6.688,0.006821,1.879276,0.031191,0.522896,-0.180757,7.738699,""
EOSS-380,AE0SS-1,2025-07-26T07:14:03.890,2025-07-26T13:14:00.000,10813.0,3295.8,1502.0,210.0,ascending,true,/131400h3917.27N/10329.07WO124/010/A=010813 151T6898P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131400h3917.27N/10329.07WO124/010/A=010813 151T6898P EOSS BALLOON",124.0,12.0,19.3,39.28783333333333,-103.4845,0.86,1.38,59.18,15.1,288.25,68980.0,0.68,0.00161759,0.83367413,0.00002778,0.00001667,25.03333333,7.63,low Re,-0.004444,22.048851,0.021419,6.081637,0.100549,0.490737,-0.257218,25.388539,-0.001356,6.720483,0.006529,1.853684,0.030647,0.490654,-0.257285,7.738428,""
EOSS-380,AE0SS-3,2025-07-26T07:14:22.307,2025-07-26T13:14:20.000,11305.0,3445.76,1510.0,230.0,ascending,true,/131420h3917.27N/10329.03WO119/012/A=011305 148T6771P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131420h3917.27N/10329.03WO119/012/A=011305 148T6771P EOSS BALLOON",119.0,14.0,22.5,39.28783333333333,-103.48383333333334,0.88,1.42,58.64,14.8,287.95,67710.0,0.67,0.00158947,0.81917781,0.00003333,5.56e-6,25.16666667,7.67066667,low Re,0.004444,22.152778,0.020833,6.002911,0.098787,0.502071,-0.165902,25.199218,0.001356,6.752156,0.00635,1.829686,0.03011,0.502005,-0.165859,7.680722,""
EOSS-380,KC0D-1,2025-07-26T07:14:31.569,2025-07-26T13:14:30.000,11639.0,3547.57,1518.0,240.0,ascending,true,/131430h3917.27N/10329.02WO148/006/A=011639 317T6715P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131430h3917.27N/10329.02WO148/006/A=011639 317T6715P EOSS BALLOON",148.0,7.0,11.3,39.28783333333333,-103.48366666666666,0.89,1.43,89.06,31.7,304.85,67150.0,0.66,0.00148893,0.76736549,0.00002778,0.0,25.3,7.71166667,low Re,0.004444,22.254301,0.020287,5.929021,0.097115,0.513693,-0.163136,25.110211,0.001367,6.783108,0.006184,1.807169,0.0296,0.513819,-0.162736,7.65359,""
EOSS-380,KC0D-14,2025-07-26T07:14:31.554,2025-07-26T13:14:30.000,11567.0,3525.62,1512.0,240.0,ascending,true,/131430h3917.27N/10329.02WO098/011/A=011567 321T6725P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131430h3917.27N/10329.02WO098/011/A=011567 321T6725P EOSS BALLOON",98.0,13.0,20.9,39.28783333333333,-103.48366666666666,0.89,1.43,89.78,32.1,305.25,67250.0,0.66,0.0014892,0.7675012,0.00002778,0.0,25.2,7.681,low Re,-0.003333,22.346354,0.019525,5.855807,0.095577,0.487319,-0.239158,25.126421,-0.001022,6.811167,0.005952,1.784854,0.029132,0.487341,-0.239393,7.658532,""
EOSS-380,AE0SS-1,2025-07-26T07:14:31.379,2025-07-26T13:14:30.000,11565.0,3525.01,1504.0,240.0,ascending,true,/131430h3917.26N/10329.02WO088/011/A=011565 131T6714P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131430h3917.26N/10329.02WO088/011/A=011565 131T6714P EOSS BALLOON",88.0,13.0,20.9,39.28766666666667,-103.48366666666666,0.88,1.42,55.58,13.1,286.25,67140.0,0.66,0.00158545,0.81710579,0.00002778,-5.56e-6,25.06666667,7.64033333,low Re,-0.004444,22.428788,0.018776,5.783005,0.094118,0.456143,-0.246712,25.126895,-0.001356,6.836293,0.005723,1.762664,0.028687,0.456151,-0.246767,7.658677,""
EOSS-380,AE0SS-3,2025-07-26T07:14:54.799,2025-07-26T13:14:50.000,12085.0,3683.51,1560.0,260.0,ascending,true,/131450h3917.26N/10329.00WO079/012/A=012085 126T6580P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131450h3917.26N/10329.00WO079/012/A=012085 126T6580P EOSS BALLOON",79.0,14.0,22.5,39.28766666666667,-103.48333333333333,0.89,1.43,54.68,12.6,285.75,65800.0,0.65,0.00155652,0.80219898,0.00001667,-5.56e-6,26.0,7.925,low Re,0.031111,22.533824,0.01915,5.727549,0.092661,0.605176,0.129083,25.047759,0.009489,6.868314,0.005837,1.745765,0.028243,0.605285,0.129306,7.634555,""
EOSS-380,KC0D-14,2025-07-26T07:15:01.539,2025-07-26T13:15:00.000,12359.0,3767.02,1584.0,270.0,ascending,true,/131500h3917.26N/10328.99WO040/014/A=012359 321T6534P EOSS BALLOON,"KC0D-14>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131500h3917.26N/10328.99WO040/014/A=012359 321T6534P EOSS BALLOON",40.0,16.0,25.7,39.28766666666667,-103.48316666666666,0.9,1.45,89.78,32.1,305.25,65340.0,0.64,0.0014469,0.74570303,0.00001667,-5.56e-6,26.4,8.04666667,low Re,0.013333,22.644286,0.018979,5.680409,0.091251,0.66117,-0.061873,25.041953,0.004056,6.901981,0.005785,1.731395,0.027813,0.661135,-0.062165,7.632785,""
EOSS-380,AE0SS-1,2025-07-26T07:15:03.839,2025-07-26T13:15:00.000,12364.0,3768.55,1598.0,270.0,ascending,true,/131500h3917.25N/10328.99WO016/009/A=012364 115T6522P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N0JD-10:/131500h3917.25N/10328.99WO016/009/A=012364 115T6522P EOSS BALLOON",16.0,10.0,16.1,39.2875,-103.48316666666666,0.89,1.43,52.7,11.5,284.65,65220.0,0.64,0.00154876,0.79820061,0.00001667,-5.56e-6,26.63333333,8.118,low Re,0.007778,22.755093,0.018659,5.638009,0.089919,0.687874,-0.121009,25.042073,0.002378,6.935759,0.005688,1.718474,0.027407,0.68796,-0.120772,7.632822,""
