flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-404,N0JPS,2026-07-25T07:12:17.301,2026-07-25T07:12:17.301,5610.0,1709.93,-8.0,0.0,ascending,true,!3916.69N/10329.73WO000/000/A=005610 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,AE0SS-11:!3916.69N/10329.73WO000/000/A=005610 EOSS BALLOON Leah Love 12sat LOCK",0.0,0.0,0.0,39.278166666666664,-103.4955,0.0,0.0,,,,,,,,-2.78e-6,0.0,-0.13333556,-0.04066734,high Re,,-0.133336,,,,,,0.454242,,-0.040667,,,,,,-0.105853,""
EOSS-404,N0JPS,2026-07-25T07:13:17.261,2026-07-25T07:13:17.261,6360.0,1938.53,750.5,59.96,ascending,true,!3916.72N/10329.81WO317/013/A=006360 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,AE0SS-11:!3916.72N/10329.81WO317/013/A=006360 EOSS BALLOON Leah Love 12sat LOCK",317.0,15.0,24.1,39.278666666666666,-103.49683333333333,0.08,0.13,,,,,,,,-0.00002224,8.34e-6,12.50833889,3.81254169,high Re,0.210835,6.187502,0.210835,8.939014,,0.707107,,11.804336,0.064263,1.885937,0.064263,2.72463,,0.707107,,3.977084,""
EOSS-404,N0JPS,2026-07-25T07:14:17.301,2026-07-25T07:14:17.301,7715.0,2351.53,1354.1,120.0,ascending,true,!3916.84N/10329.93WO325/006/A=007715 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,AE0SS-11:!3916.84N/10329.93WO325/006/A=007715 EOSS BALLOON Leah Love 12sat LOCK",325.0,7.0,11.3,39.28066666666667,-103.49883333333334,0.25,0.4,,,,,,,,-0.00003331,0.00003331,22.56828781,6.8787475,high Re,0.167554,11.647764,0.189195,11.375252,0.030604,0.960025,-0.70713,21.673591,0.051069,3.550207,0.057666,3.467159,0.00933,0.96002,-0.707074,6.703121,""
EOSS-404,N0JPS,2026-07-25T07:15:17.214,2026-07-25T07:15:17.214,9102.0,2774.29,1389.0,179.913,ascending,true,!3916.97N/10330.02WO350/011/A=009102 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,AE0SS-11:!3916.97N/10330.02WO350/011/A=009102 EOSS BALLOON Leah Love 12sat LOCK",350.0,13.0,20.9,39.282833333333336,-103.50033333333333,0.41,0.66,,,,,,,,-0.00002504,0.00003616,23.15023451,7.05623154,high Re,0.009713,14.523381,0.129367,10.924329,0.105859,0.789692,-1.130315,24.226542,0.002962,4.426713,0.039431,3.329741,0.032265,0.789707,-1.130296,7.117772,""
EOSS-404,N0JPS,2026-07-25T07:16:17.019,2026-07-25T07:16:17.019,10488.0,3196.74,1390.5,239.718,ascending,true,!3917.08N/10330.10WO320/007/A=010488 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.08N/10330.10WO320/007/A=010488 EOSS BALLOON Leah Love 12sat LOCK",320.0,8.0,12.9,39.284666666666666,-103.50166666666667,0.56,0.9,,,,,,,,-0.00002229,0.00003066,23.17531979,7.06379065,high Re,0.000419,16.253769,0.09713,10.221395,0.107832,0.677163,-0.896867,23.888981,0.000126,4.954129,0.029605,3.115481,0.032867,0.677154,-0.896918,7.055066,""
EOSS-404,N0JPS,2026-07-25T07:17:17.045,2026-07-25T07:17:17.045,11850.0,3611.88,1361.4,299.744,ascending,true,!3917.21N/10330.16WO020/002/A=011850 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.21N/10330.16WO020/002/A=011850 EOSS BALLOON Leah Love 12sat LOCK",20.0,2.0,3.2,39.286833333333334,-103.50266666666667,0.71,1.14,,,,,,,,-0.00001666,0.0000361,22.69016759,6.91600307,high Re,-0.008082,17.326502,0.076088,9.512417,0.104569,0.563859,-0.804923,23.042102,-0.002462,5.281108,0.023192,2.899391,0.031872,0.563875,-0.804907,7.03549,""
EOSS-404,N0JPS,2026-07-25T07:18:16.996,2026-07-25T07:18:16.996,13259.0,4041.34,1410.2,359.695,ascending,true,!3917.31N/10330.26WO349/013/A=013259 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.31N/10330.26WO349/013/A=013259 EOSS BALLOON Leah Love 12sat LOCK",349.0,15.0,24.1,39.2885,-103.50433333333334,0.86,1.38,,,,,,,,-0.0000278,0.0000278,23.50252706,7.16351687,high Re,0.01355,18.208791,0.065665,8.991891,0.096951,0.588723,-0.53754,22.570877,0.004129,5.550023,0.020015,2.74073,0.029551,0.58871,-0.537579,7.086598,""
EOSS-404,N0JPS,2026-07-25T07:19:17.064,2026-07-25T07:19:17.064,14672.0,4472.03,1411.4,419.763,ascending,true,!3917.45N/10330.41WO332/013/A=014672 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.45N/10330.41WO332/013/A=014672 EOSS BALLOON Leah Love 12sat LOCK",332.0,15.0,24.1,39.29083333333333,-103.50683333333333,1.06,1.71,,,,,,,,-0.00004162,0.00003884,23.52334021,7.17004062,high Re,0.000346,18.87311,0.056334,8.534288,0.091883,0.544888,-0.60934,22.670634,0.000109,5.752526,0.017171,2.601263,0.028005,0.544933,-0.609248,7.141206,""
EOSS-404,N0JPS,2026-07-25T07:20:17.056,2026-07-25T07:20:17.056,16107.0,4909.41,1435.2,479.755,ascending,true,!3917.53N/10330.47WO092/008/A=016107 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.53N/10330.47WO092/008/A=016107 EOSS BALLOON Leah Love 12sat LOCK",92.0,9.0,14.5,39.29216666666667,-103.50783333333334,1.17,1.88,,,,,,,,-0.00001667,0.00002223,23.91985598,7.29063875,high Re,0.006609,19.43386,0.050118,8.158417,0.086865,0.549861,-0.500881,23.1524,0.00201,5.923427,0.015276,2.486687,0.026476,0.549813,-0.501058,7.165008,""
EOSS-404,N0JPS,2026-07-25T07:21:17.014,2026-07-25T07:21:17.014,17519.0,5339.79,1413.0,539.713,ascending,true,!3917.50N/10330.41WO133/009/A=017519 EOSS BALLOON Leah Love 12sat LOCK,"N0JPS>APRS,WIDE2-1,qAO,N6BA:!3917.50N/10330.41WO133/009/A=017519 EOSS BALLOON Leah Love 12sat LOCK",133.0,10.0,16.1,39.291666666666664,-103.50683333333333,1.11,1.79,,,,,,,,0.00001668,-8.34e-6,23.54981821,7.17802462,high Re,-0.006172,19.845455,0.043864,7.801176,0.083393,0.474847,-0.600002,23.711639,-0.001878,6.048887,0.01337,2.377803,0.025418,0.474866,-0.59989,7.167912,""
