balloonsize,beacons,day,detected_burst.burst_ft,detected_burst.burst_m,detected_burst.detected,flight,flighttime,flighttime_secs,h2fill,landing_location.altitude_ft,landing_location.altitude_m,landing_location.distance_from_launch_km,landing_location.distance_from_launch_mi,landing_location.latitude,landing_location.longitude,launch_location.altitude_ft,launch_location.altitude_m,launch_location.latitude,launch_location.longitude,liftfactor,maxaltitude_ft,maxaltitude_m,numpoints,parachute.description,parachute.size_ft,parachute.size_m,parachute.weight_kg,parachute.weight_lb,range_distance_traveled_km,range_distance_traveled_mi,reynolds_transitions,weights.balloon_kg,weights.balloon_lb,weights.client_kg,weights.client_lb,weights.eoss_kg,weights.eoss_lb,weights.gross_kg,weights.gross_lb,weights.necklift_kg,weights.necklift_lb,weights.neckload_kg,weights.neckload_lb,weights.parachute_kg,weights.parachute_lb
3000gm,"[""KC0D-12"",""AE0SS-9""]",2023-06-17,0.0,0.0,false,EOSS-343,1hrs 55mins 15secs,6915.0,243,9711.0,2959.91,64.28,39.94,34.38668333333333,-86.07745,705.0,214.88,34.72516666666667,-86.647,1.20,78749.0,24002.7,195,Spherachute,10.0,3.05,1.09,2.4,64.28,39.94,"[{""altitude_ft"":26904.0,""altitude_m"":8200.34,""transition"":""low_to_high""},{""altitude_ft"":60621.0,""altitude_m"":18477.28,""transition"":""high_to_low""}]",3.0,6.61,1.42,3.13,1.3,2.87,6.81,15.01,5.17,11.4,3.81,8.4,1.09,2.4
