balloonsize,beacons,day,detected_burst.burst_ft,detected_burst.burst_m,detected_burst.detected,flight,flighttime,flighttime_secs,h2fill,landing_location.altitude_ft,landing_location.altitude_m,landing_location.distance_from_launch_km,landing_location.distance_from_launch_mi,landing_location.latitude,landing_location.longitude,launch_location.altitude_ft,launch_location.altitude_m,launch_location.latitude,launch_location.longitude,liftfactor,maxaltitude_ft,maxaltitude_m,numpoints,parachute.description,parachute.size_ft,parachute.size_m,parachute.weight_kg,parachute.weight_lb,range_distance_traveled_km,range_distance_traveled_mi,reynolds_transitions,weights.balloon_kg,weights.balloon_lb,weights.client_kg,weights.client_lb,weights.eoss_kg,weights.eoss_lb,weights.gross_kg,weights.gross_lb,weights.necklift_kg,weights.necklift_lb,weights.neckload_kg,weights.neckload_lb,weights.parachute_kg,weights.parachute_lb
3000gm,"[""KC0D-14"",""AE0SS-12"",""KC0D-2"",""AE0SS-13""]",2021-03-20,104809.0,31945.78,true,EOSS-307,1hrs 39mins 44secs,5984.0,372,4554.0,1388.06,90.11,55.99,39.781,-103.01071666666667,5257.0,1602.33,39.60848333333333,-104.04043333333334,1.15,104708.0,31915.0,721,Rocketman,12.0,3.66,0.52,1.15,90.11,55.99,"[{""altitude_ft"":21272.0,""altitude_m"":6483.71,""transition"":""low_to_high""},{""altitude_ft"":74152.0,""altitude_m"":22601.53,""transition"":""high_to_low""}]",3.0,6.61,3.83,8.44,3.51,7.73,10.85,23.93,9.48,20.91,7.86,17.32,0.52,1.15
