balloonsize,beacons,day,detected_burst.burst_ft,detected_burst.burst_m,detected_burst.detected,flight,flighttime,flighttime_secs,h2fill,landing_location.altitude_ft,landing_location.altitude_m,landing_location.distance_from_launch_km,landing_location.distance_from_launch_mi,landing_location.latitude,landing_location.longitude,launch_location.altitude_ft,launch_location.altitude_m,launch_location.latitude,launch_location.longitude,liftfactor,maxaltitude_ft,maxaltitude_m,numpoints,parachute.description,parachute.size_ft,parachute.size_m,parachute.weight_kg,parachute.weight_lb,range_distance_traveled_km,range_distance_traveled_mi,reynolds_transitions,weights.balloon_kg,weights.balloon_lb,weights.client_kg,weights.client_lb,weights.eoss_kg,weights.eoss_lb,weights.gross_kg,weights.gross_lb,weights.necklift_kg,weights.necklift_lb,weights.neckload_kg,weights.neckload_lb,weights.parachute_kg,weights.parachute_lb
2000gm,"[""AE0SS-12"",""KC0D-3""]",2024-03-17,98888.0,30141.06,true,EOSS-354,1hrs 49mins 47secs,6587.0,295,6175.0,1882.14,35.34,21.96,39.336299999999994,-103.82846666666667,5225.0,1592.58,39.608333333333334,-104.042,1.25,98821.0,30120.64,420,Rocketman,12.0,3.66,0.82,1.81,35.34,21.96,"[{""altitude_ft"":10274.0,""altitude_m"":3131.52,""transition"":""low_to_high""},{""altitude_ft"":55168.0,""altitude_m"":16815.21,""transition"":""high_to_low""}]",2.0,4.41,3.66,8.06,1.45,3.19,7.92,17.47,7.9,17.42,5.92,13.06,0.82,1.81
